Edad,Genero,Nivel.educativo,Producto,Precio.unidad,Cantidad,Descuento,Total.pagar,Gasto.promedio,Frecuencia.compra,Rating,Tiempo.web,Influencer,Pago,Compra
32,Femenino,Universitaria,Echo Dot (4th Gen),96.29,20,15,1636.93,565.32,34,1.8,3.47,No,PayPal,No
39,Masculino,Secundaria,Nintendo Switch,61.75,8,18,405.08,797.53,75,2.8,8.54,No,PayPal,Si
55,Masculino,Secundaria,Echo Dot (4th Gen),120.11,3,9,327.9,3115.24,35,3.6,2.26,No,PayPal,No
41,Femenino,Secundaria,Galaxy S23,122.16,12,26,1084.78,1159.59,211,0.9,17.19,Si,Transferencia,No
66,Femenino,Primaria,Echo Dot (4th Gen),117.88,8,10,848.74,1613.9,50,3.6,26.15,No,Transferencia,No
47,Masculino,Secundaria,Galaxy S23,57.72,15,44,484.85,429.98,133,5.5,6.15,No,PayPal,Si
59,Masculino,Secundaria,Echo Dot (4th Gen),143.92,18,5,2461.03,189.72,47,0.9,21.85,Si,Transferencia,No
41,Femenino,Universitaria,Echo Dot (4th Gen),89.53,9,22,628.5,1006.91,215,2.8,17.14,Si,Transferencia,Si
67,Femenino,Secundaria,Kindle Paperwhite,44.25,24,13,923.94,572.81,92,2.7,15.14,Si,PayPal,No
50,Masculino,Primaria,Galaxy S23,97.1,6,44,326.26,1382.56,57,2.7,9.74,Si,Tarjeta de crédito,No
52,Masculino,Primaria,Apple AirPods Pro,133.53,23,41,1812,1139.39,106,4.6,20.46,Si,Transferencia,Si
19,Masculino,Universitaria,Fire TV Stick 4K,79.66,15,24,908.12,1019.73,9,3.7,2.8,No,PayPal,Si
63,Femenino,Secundaria,Nintendo Switch,50.12,20,16,842.02,2808.86,148,3.7,10.87,No,Tarjeta de crédito,Si
66,Masculino,Primaria,Galaxy S23,48.63,22,6,1005.67,918.73,49,3.6,19.55,Si,PayPal,No
43,Masculino,Secundaria,Galaxy S23,120.32,23,14,2379.93,2150.31,103,1.8,24.86,No,Tarjeta de crédito,No
58,Masculino,Universitaria,Galaxy S23,57.1,10,23,439.67,1327.63,108,5.5,20.42,No,Transferencia,Si
28,Femenino,Secundaria,Echo Dot (4th Gen),48.61,19,14,794.29,1746.22,75,5.5,25.3,No,PayPal,Si
52,Femenino,Primaria,Kindle Paperwhite,78.3,21,5,1562.08,250.15,63,3.6,2.09,No,PayPal,No
21,Masculino,Secundaria,Apple AirPods Pro,134.66,15,20,1615.92,1983.92,13,2.8,8.78,Si,PayPal,Si
40,Masculino,Primaria,Kindle Paperwhite,75.65,16,19,980.42,578.02,79,1.9,1.74,Si,Transferencia,Si
44,Masculino,Primaria,Apple AirPods Pro,53.42,16,34,564.12,1402.75,98,0.9,6.75,No,PayPal,No
49,Femenino,Secundaria,Nintendo Switch,112.44,22,45,1360.52,1736.11,44,4.6,10.31,No,Tarjeta de crédito,Si
27,Femenino,Primaria,Kindle Paperwhite,145.79,2,46,157.45,460.88,6,5.5,26.72,No,PayPal,Si
42,Femenino,Universitaria,Fire TV Stick 4K,126.3,9,21,897.99,705.57,77,3.7,23.32,No,Tarjeta de crédito,Si
35,Femenino,Universitaria,Echo Dot (4th Gen),82.34,22,48,941.97,1381.33,11,1.8,21.72,Si,Tarjeta de crédito,No
55,Masculino,Universitaria,Fire TV Stick 4K,119.2,1,20,95.36,2353.68,41,0.9,4.27,Si,Tarjeta de crédito,No
21,Femenino,Primaria,Apple AirPods Pro,100.06,23,9,2094.26,661.04,47,3.7,11.67,No,Transferencia,Si
60,Femenino,Primaria,Apple AirPods Pro,136.03,5,36,435.3,3241.09,37,4.5,1.14,No,PayPal,No
70,Masculino,Secundaria,Apple AirPods Pro,101.81,13,2,1297.06,1882.62,63,4.6,17.06,Si,Transferencia,Si
53,Femenino,Primaria,Nintendo Switch,54.8,3,43,93.71,791.7,108,2.8,4,No,Transferencia,Si
35,Femenino,Secundaria,Apple AirPods Pro,87.46,22,4,1847.16,1497.81,216,5.5,19.3,Si,PayPal,Si
28,Femenino,Universitaria,Kindle Paperwhite,52.29,17,10,800.04,1683.83,207,5.5,1.38,Si,Transferencia,Si
25,Femenino,Secundaria,Kindle Paperwhite,49.23,17,36,535.62,1966.81,73,0.9,4.12,Si,Tarjeta de crédito,No
28,Femenino,Primaria,Nintendo Switch,78.4,10,20,627.2,1520.85,32,2.7,2.49,No,Tarjeta de crédito,No
53,Femenino,Primaria,Galaxy S23,80.3,23,42,1071.2,1193.33,200,2.7,14.19,No,Tarjeta de crédito,No
42,Masculino,Primaria,Apple AirPods Pro,109.35,15,27,1197.38,2605.27,3,4.6,19.91,No,Tarjeta de crédito,Si
42,Masculino,Secundaria,Nintendo Switch,142.78,3,6,402.64,2274.69,62,4.6,12.74,No,Transferencia,Si
19,Masculino,Primaria,Fire TV Stick 4K,135.3,23,20,2489.52,2243.36,67,1.9,8.82,Si,Transferencia,Si
46,Femenino,Secundaria,Fire TV Stick 4K,133.7,15,12,1764.84,1164.98,9,2.8,25.15,No,Tarjeta de crédito,Si
33,Masculino,Primaria,Kindle Paperwhite,58.21,8,42,270.09,545.02,13,4.5,16.31,Si,Transferencia,No
39,Femenino,Universitaria,Kindle Paperwhite,57.34,13,30,521.79,849.47,150,1.8,6.32,Si,PayPal,No
33,Masculino,Secundaria,Echo Dot (4th Gen),69.89,3,45,115.32,1611,78,5.5,7.25,No,PayPal,Si
39,Femenino,Universitaria,Kindle Paperwhite,41.68,22,19,742.74,315.67,225,1.9,5.6,Si,PayPal,Si
35,Femenino,Universitaria,Galaxy S23,73.48,14,11,915.56,1826.85,4,4.5,24.97,Si,Transferencia,No
26,Femenino,Secundaria,Galaxy S23,115.68,24,4,2665.27,891.84,101,5.5,11.57,No,Transferencia,Si
49,Femenino,Secundaria,Fire TV Stick 4K,61.7,4,16,207.31,800.4,153,3.7,21.06,Si,Transferencia,Si
40,Femenino,Secundaria,Galaxy S23,68.09,1,33,45.62,1208.8,145,0.9,15,No,Transferencia,No
40,Femenino,Secundaria,Echo Dot (4th Gen),123.96,4,16,416.51,514.14,158,1.9,27.19,No,Tarjeta de crédito,Si
69,Femenino,Secundaria,Nintendo Switch,132.75,12,17,1322.19,178.49,37,4.5,8.32,Si,PayPal,No
21,Masculino,Secundaria,Galaxy S23,143.36,6,48,447.28,542.53,83,2.8,23.08,No,Tarjeta de crédito,Si
62,Femenino,Secundaria,Apple AirPods Pro,107.17,10,31,739.47,3743.65,100,4.6,22.4,Si,Tarjeta de crédito,Si
52,Femenino,Secundaria,Fire TV Stick 4K,91.76,15,3,1335.11,1136.98,192,3.6,26.14,Si,PayPal,No
20,Femenino,Secundaria,Galaxy S23,58.08,11,35,415.27,441.09,125,1.8,21.18,Si,PayPal,No
50,Masculino,Secundaria,Echo Dot (4th Gen),106.36,20,33,1425.22,1892.23,266,1.8,8.12,No,Transferencia,No
34,Femenino,Universitaria,Apple AirPods Pro,140.13,12,50,840.78,504.44,3,0.9,13.57,Si,Tarjeta de crédito,No
60,Masculino,Secundaria,Kindle Paperwhite,73.63,20,7,1369.52,381.83,273,4.6,10.72,Si,Tarjeta de crédito,Si
63,Femenino,Primaria,Echo Dot (4th Gen),142.73,15,23,1648.53,836.18,28,1.9,18.52,No,Transferencia,Si
24,Femenino,Universitaria,Kindle Paperwhite,149.6,17,20,2034.56,669.91,33,0.9,0.32,No,Tarjeta de crédito,No
41,Masculino,Secundaria,Nintendo Switch,131.99,14,44,1034.8,1652.43,69,3.6,9.31,No,Transferencia,No
36,Femenino,Primaria,Fire TV Stick 4K,125.18,18,40,1351.94,1188,34,1.9,19.32,Si,Transferencia,Si
39,Femenino,Primaria,Kindle Paperwhite,89.58,15,26,994.34,1515.94,171,1.8,12.59,No,Tarjeta de crédito,No
21,Masculino,Secundaria,Galaxy S23,95.1,3,15,242.5,2529.5,36,4.6,20.93,No,Transferencia,Si
40,Masculino,Secundaria,Apple AirPods Pro,149.4,22,17,2728.04,1036.33,83,2.8,15.79,Si,PayPal,Si
53,Femenino,Secundaria,Fire TV Stick 4K,50.47,16,32,549.11,229.23,113,3.7,11.16,No,Transferencia,Si
64,Masculino,Primaria,Apple AirPods Pro,145.86,1,16,122.52,226.35,23,0.9,12.76,No,PayPal,No
44,Masculino,Primaria,Echo Dot (4th Gen),76.95,13,19,810.28,696.56,41,5.5,12.8,Si,PayPal,Si
51,Masculino,Primaria,Nintendo Switch,77.71,15,12,1025.77,2040.44,34,5.5,18.72,No,PayPal,Si
26,Femenino,Secundaria,Apple AirPods Pro,87.88,23,2,1980.82,397.06,344,1.9,4.13,No,Transferencia,Si
35,Femenino,Primaria,Apple AirPods Pro,80.32,3,30,168.67,2281.85,10,4.5,26.14,Si,Tarjeta de crédito,No
59,Femenino,Secundaria,Echo Dot (4th Gen),113.52,20,7,2111.47,143.9,15,0.9,8.38,No,Tarjeta de crédito,No
64,Femenino,Universitaria,Fire TV Stick 4K,85.69,6,44,287.92,1748.03,14,5.5,17.09,No,Transferencia,Si
19,Femenino,Universitaria,Fire TV Stick 4K,45.56,6,22,213.22,1053.78,340,5.5,8.5,Si,Transferencia,Si
42,Femenino,Primaria,Nintendo Switch,67.53,24,9,1474.86,1880.94,3,1.9,2.48,Si,PayPal,Si
18,Femenino,Secundaria,Fire TV Stick 4K,96.28,16,26,1139.96,1013.76,271,5.5,24.36,No,Transferencia,Si
53,Masculino,Primaria,Echo Dot (4th Gen),102.4,5,15,435.2,1599.25,201,5.5,10.79,No,Tarjeta de crédito,Si
47,Femenino,Universitaria,Galaxy S23,73.07,10,22,569.95,3859.53,86,3.7,22.63,Si,PayPal,Si
70,Femenino,Primaria,Echo Dot (4th Gen),131.53,19,17,2074.23,2536.26,172,0.9,23.08,Si,Tarjeta de crédito,No
37,Femenino,Secundaria,Kindle Paperwhite,81.85,16,23,1008.39,886.96,183,4.6,21.34,Si,Transferencia,Si
42,Masculino,Primaria,Fire TV Stick 4K,138.4,14,16,1627.58,427.95,98,3.6,24.93,Si,Transferencia,No
38,Femenino,Universitaria,Fire TV Stick 4K,90.71,21,25,1428.68,1260.5,77,3.7,9.64,Si,Tarjeta de crédito,Si
66,Femenino,Secundaria,Apple AirPods Pro,50.62,2,46,54.67,1078.67,105,3.6,1.5,Si,PayPal,No
31,Masculino,Universitaria,Echo Dot (4th Gen),48.21,21,3,982.04,159.46,69,3.7,15.93,No,Tarjeta de crédito,Si
65,Femenino,Universitaria,Kindle Paperwhite,88.37,11,9,884.58,346.14,206,4.6,23.38,No,PayPal,Si
29,Masculino,Primaria,Apple AirPods Pro,47.33,16,32,514.95,1792.53,137,2.7,1.48,Si,Transferencia,No
62,Femenino,Secundaria,Apple AirPods Pro,141.52,24,0,3396.48,1907.16,11,1.9,6.34,No,PayPal,Si
65,Femenino,Primaria,Apple AirPods Pro,46.5,10,19,376.65,2535.78,102,1.9,19.06,Si,Tarjeta de crédito,Si
43,Femenino,Universitaria,Kindle Paperwhite,131.84,15,42,1147.01,450.74,183,5.5,14.23,No,PayPal,Si
35,Masculino,Universitaria,Echo Dot (4th Gen),96.49,7,46,364.73,63.94,282,0.9,6.4,No,PayPal,No
60,Femenino,Secundaria,Nintendo Switch,60.76,24,25,1093.68,799.33,157,3.6,12.78,No,PayPal,No
54,Masculino,Secundaria,Echo Dot (4th Gen),144.12,12,47,916.6,39.2,21,2.7,21.1,No,Transferencia,No
43,Masculino,Universitaria,Galaxy S23,128.96,24,2,3033.14,2392.44,309,1.8,9.04,Si,Transferencia,No
29,Masculino,Universitaria,Apple AirPods Pro,96.27,6,48,300.36,1694.11,45,5.5,19.24,Si,Transferencia,Si
42,Masculino,Universitaria,Galaxy S23,65.42,22,42,834.76,1964.91,2,0.9,14.55,No,Transferencia,No
48,Femenino,Secundaria,Nintendo Switch,112.9,1,17,93.71,98.81,122,0.9,7.89,Si,PayPal,No
42,Femenino,Secundaria,Galaxy S23,143.03,15,29,1523.27,1939.67,122,2.7,1.36,Si,PayPal,No
29,Femenino,Universitaria,Echo Dot (4th Gen),132.08,7,7,859.84,613.01,42,0.9,7.7,Si,PayPal,No
42,Masculino,Secundaria,Echo Dot (4th Gen),149.14,16,23,1837.4,407.83,62,0.9,5.45,Si,Tarjeta de crédito,No
65,Masculino,Secundaria,Apple AirPods Pro,49.89,1,31,34.42,542.59,218,2.8,13.66,No,Tarjeta de crédito,Si
19,Masculino,Universitaria,Fire TV Stick 4K,147.39,18,10,2387.72,1483.98,67,2.8,10.74,Si,PayPal,Si
43,Masculino,Primaria,Galaxy S23,86.04,3,16,216.82,335.02,112,4.5,7.27,Si,PayPal,No
45,Masculino,Secundaria,Fire TV Stick 4K,103.12,3,17,256.77,1279.38,5,3.7,27.55,No,PayPal,Si
41,Masculino,Primaria,Galaxy S23,61.17,19,39,708.96,1322.56,64,2.7,6.22,Si,Tarjeta de crédito,No
20,Femenino,Secundaria,Apple AirPods Pro,131.29,3,27,287.53,868.95,197,4.6,14.03,Si,PayPal,Si
47,Femenino,Primaria,Nintendo Switch,97.79,13,15,1080.58,881.12,110,5.5,27.66,No,Tarjeta de crédito,Si
27,Masculino,Primaria,Galaxy S23,96.22,21,38,1252.78,3642.95,204,1.9,1.81,Si,Transferencia,Si
69,Femenino,Primaria,Galaxy S23,96.87,6,31,401.04,1894.17,157,2.8,7.1,Si,PayPal,Si
50,Femenino,Universitaria,Apple AirPods Pro,102.13,21,37,1351.18,2727.06,73,3.7,24.11,Si,Tarjeta de crédito,Si
49,Masculino,Universitaria,Apple AirPods Pro,57.79,21,48,631.07,1179.23,5,0.9,11.16,No,Tarjeta de crédito,No
28,Femenino,Primaria,Kindle Paperwhite,59.81,13,8,715.33,555.28,138,4.6,27.96,Si,Transferencia,Si
51,Masculino,Primaria,Kindle Paperwhite,47.25,16,2,740.88,2167.56,30,2.8,20.51,Si,Tarjeta de crédito,Si
23,Masculino,Secundaria,Nintendo Switch,70.73,11,5,739.13,572.09,63,5.5,7.11,Si,PayPal,Si
59,Masculino,Primaria,Nintendo Switch,111.6,11,35,797.94,2810.46,192,3.7,7.16,No,Tarjeta de crédito,Si
34,Masculino,Universitaria,Kindle Paperwhite,108.35,12,5,1235.19,331.29,39,4.6,15.65,No,PayPal,Si
19,Femenino,Primaria,Apple AirPods Pro,64.29,21,10,1215.08,2627.76,91,3.7,23.14,Si,Transferencia,Si
36,Femenino,Primaria,Echo Dot (4th Gen),113.83,8,24,692.09,1704.9,180,3.7,3.48,No,Transferencia,Si
62,Masculino,Secundaria,Kindle Paperwhite,146.72,20,19,2376.86,1530.89,193,4.6,21.09,Si,PayPal,Si
59,Masculino,Primaria,Galaxy S23,94.93,17,22,1258.77,1113.49,16,3.6,22.59,Si,Tarjeta de crédito,No
67,Femenino,Secundaria,Apple AirPods Pro,138.18,6,32,563.77,658.96,199,2.8,18.07,Si,PayPal,Si
28,Masculino,Universitaria,Galaxy S23,123.5,21,21,2048.87,3290.59,97,1.9,2.72,No,PayPal,Si
26,Masculino,Secundaria,Apple AirPods Pro,131.56,9,5,1124.84,5745.68,96,1.8,14.91,Si,Tarjeta de crédito,No
58,Masculino,Primaria,-24,121.77,7,26,630.77,398.36,13,4.5,11.41,No,PayPal,No
68,Femenino,Universitaria,Kindle Paperwhite,56.71,4,27,165.59,1668.9,80,3.6,6.94,No,Tarjeta de crédito,No
47,Masculino,Primaria,Nintendo Switch,46.56,2,13,81.01,1875.13,39,0.9,1.23,Si,PayPal,No
64,Masculino,Secundaria,Galaxy S23,122.14,9,31,758.49,673.36,66,1.9,7.63,Si,Transferencia,Si
44,Femenino,Universitaria,Apple AirPods Pro,85.27,10,43,486.04,2509.38,93,2.8,5.89,Si,Tarjeta de crédito,Si
70,Masculino,Secundaria,Nintendo Switch,90.95,23,18,1715.32,712.84,124,4.6,26.53,No,Transferencia,Si
61,Masculino,Universitaria,Fire TV Stick 4K,99.76,8,30,558.66,449.79,6,2.8,3.6,No,PayPal,Si
40,Masculino,Primaria,Kindle Paperwhite,139.1,5,17,577.26,614.59,19,0.9,8.98,No,PayPal,No
51,Masculino,Secundaria,Galaxy S23,117.02,20,49,1193.6,2692.77,102,3.6,15.01,Si,PayPal,No
49,Masculino,Primaria,Galaxy S23,108.31,8,16,727.84,1527.33,200,3.6,20,No,Tarjeta de crédito,No
36,Masculino,Secundaria,Kindle Paperwhite,55.48,23,8,1173.96,2932.07,123,4.6,27.87,No,Transferencia,Si
32,Masculino,Universitaria,Apple AirPods Pro,139.29,10,18,1142.18,7.41,82,1.8,18.58,Si,PayPal,No
61,Femenino,Primaria,Fire TV Stick 4K,116.57,22,17,2128.57,1122.14,54,0.9,20.72,Si,Transferencia,No
22,Masculino,Primaria,Apple AirPods Pro,134.37,24,26,2386.41,1266.49,107,0.9,12.08,No,Tarjeta de crédito,No
53,Masculino,Secundaria,Nintendo Switch,82.51,15,19,1002.5,700.69,199,5.5,20.12,Si,Transferencia,Si
55,Femenino,Universitaria,Nintendo Switch,124.62,3,31,257.96,2339.72,51,1.9,4.85,No,Tarjeta de crédito,Si
32,Femenino,Primaria,Echo Dot (4th Gen),43.83,16,49,357.65,1062.3,80,4.6,18.85,Si,Transferencia,Si
38,Femenino,Universitaria,Galaxy S23,45.31,14,10,570.91,431.86,3,1.8,15.29,No,PayPal,No
47,Masculino,Primaria,Echo Dot (4th Gen),107.98,6,49,330.42,1918.34,264,1.9,19.83,No,PayPal,Si
41,Femenino,Primaria,Kindle Paperwhite,85.46,4,10,307.66,877.34,44,0.9,23.74,Si,Tarjeta de crédito,No
40,Masculino,Secundaria,Echo Dot (4th Gen),94.74,12,29,807.18,1291.9,86,0.9,2.35,Si,PayPal,No
43,Femenino,Primaria,Echo Dot (4th Gen),109.29,24,8,2413.12,1116.67,32,0.9,18.24,Si,Transferencia,No
62,Masculino,Secundaria,Echo Dot (4th Gen),100.01,16,18,1312.13,2706.5,6,3.7,8.15,No,PayPal,Si
46,Masculino,Primaria,Fire TV Stick 4K,54.04,4,16,181.57,2144.02,105,3.6,12.48,Si,Transferencia,No
27,Masculino,Primaria,Apple AirPods Pro,142.36,6,11,760.2,338.74,92,2.8,26.98,No,PayPal,Si
28,Masculino,Primaria,Fire TV Stick 4K,123.18,1,7,114.56,436.26,156,3.6,16.13,Si,Transferencia,No
52,Masculino,Universitaria,Galaxy S23,148.48,17,43,1438.77,383.15,35,3.6,26.41,No,Tarjeta de crédito,No
70,Masculino,Universitaria,Nintendo Switch,56.81,12,26,504.47,1475.63,46,1.8,17.44,Si,Transferencia,No
65,Femenino,Secundaria,Fire TV Stick 4K,147.68,8,38,732.49,303.59,132,2.7,26.33,No,Transferencia,No
47,Femenino,Secundaria,Kindle Paperwhite,44.2,1,4,42.43,240.02,9,1.8,9.52,Si,Tarjeta de crédito,No
45,Femenino,Universitaria,Kindle Paperwhite,64.25,9,6,543.56,450.39,50,4.5,8.93,Si,PayPal,No
49,Masculino,Primaria,Galaxy S23,124.62,2,46,134.59,1977.68,315,4.6,19.11,Si,PayPal,Si
41,Femenino,Universitaria,Fire TV Stick 4K,112.87,17,3,1861.23,690.57,140,5.5,22.62,No,PayPal,Si
50,Masculino,Secundaria,Apple AirPods Pro,96.87,19,29,1306.78,564.34,318,0.9,26.22,Si,PayPal,No
34,Masculino,Universitaria,Kindle Paperwhite,47.13,23,42,628.71,205.24,39,2.8,22.54,No,Transferencia,Si
28,Femenino,Universitaria,Fire TV Stick 4K,72.61,3,43,124.16,1877.28,235,3.6,4.53,Si,Transferencia,No
29,Masculino,Secundaria,Galaxy S23,57.25,12,23,528.99,1664.3,54,1.9,4.45,No,PayPal,Si
68,Masculino,Universitaria,Nintendo Switch,111.96,23,48,1339.04,2590.79,144,0.9,14.24,Si,PayPal,No
40,Masculino,Primaria,Fire TV Stick 4K,100.28,18,19,1462.08,1152.12,10,3.6,24.16,No,Transferencia,No
68,Femenino,Primaria,Galaxy S23,87.01,8,45,382.84,1113.4,99,2.7,2.23,Si,PayPal,No
56,Femenino,Secundaria,Kindle Paperwhite,97.01,14,48,706.23,915.59,187,3.6,2,Si,Tarjeta de crédito,No
55,Femenino,Universitaria,Kindle Paperwhite,106.53,11,15,996.06,1388.28,34,1.9,24.87,Si,Tarjeta de crédito,Si
66,Masculino,Secundaria,Apple AirPods Pro,111.71,1,44,62.56,867.54,272,3.6,24,No,Tarjeta de crédito,No
42,Masculino,Universitaria,Fire TV Stick 4K,124.01,8,43,565.49,283.58,21,4.5,16.52,Si,Tarjeta de crédito,No
43,Masculino,Universitaria,Galaxy S23,79.09,24,43,1081.95,2335.23,55,1.8,20.24,Si,Transferencia,No
27,Masculino,Secundaria,Fire TV Stick 4K,48.03,10,31,331.41,1172.72,172,1.8,20.46,No,Transferencia,No
23,Femenino,Universitaria,Galaxy S23,135.76,7,25,712.74,242.83,21,2.7,8,No,PayPal,No
28,Masculino,Universitaria,Fire TV Stick 4K,65.08,8,33,348.83,1315.53,57,0.9,20,Si,Transferencia,No
68,Femenino,Universitaria,Fire TV Stick 4K,58.4,21,29,870.74,1804.17,56,2.8,6.57,Si,Tarjeta de crédito,Si
49,Masculino,Primaria,Echo Dot (4th Gen),82.14,17,21,1103.14,800.2,42,4.6,10.38,Si,Tarjeta de crédito,Si
65,Masculino,Universitaria,Kindle Paperwhite,54.37,5,5,258.26,116.22,89,3.6,20.47,No,Tarjeta de crédito,No
42,Masculino,Universitaria,Echo Dot (4th Gen),107.77,2,42,125.01,3476.46,91,5.5,12.08,No,PayPal,Si
64,Masculino,Primaria,Fire TV Stick 4K,50.29,23,30,809.67,3253.57,69,3.6,11.75,No,PayPal,No
43,Masculino,Secundaria,Nintendo Switch,95.77,10,30,670.39,1843.4,40,4.6,23.45,Si,PayPal,Si
57,Masculino,Universitaria,Nintendo Switch,112.68,22,15,2107.12,3070.01,143,0.9,16.15,No,Tarjeta de crédito,No
50,Masculino,Primaria,Galaxy S23,45.79,17,4,747.29,532.15,230,2.7,4.64,No,PayPal,No
53,Masculino,Secundaria,Echo Dot (4th Gen),98.12,12,0,1177.44,1379.21,16,2.7,5.13,No,PayPal,No
38,Femenino,Universitaria,Kindle Paperwhite,115.25,9,3,1006.13,648.2,77,3.6,12.49,Si,Tarjeta de crédito,No
41,Femenino,Primaria,Galaxy S23,146.08,10,10,1314.72,1906.3,130,2.8,22.09,No,Transferencia,Si
51,Femenino,Primaria,Nintendo Switch,64.41,20,8,1185.14,489.05,246,0.9,1.69,Si,Tarjeta de crédito,No
31,Femenino,Primaria,Fire TV Stick 4K,43.8,4,13,152.42,846.54,165,5.5,22.28,No,Tarjeta de crédito,Si
67,Femenino,Primaria,Apple AirPods Pro,78.37,22,1,1706.9,1288.69,25,5.5,17.83,No,Tarjeta de crédito,Si
68,Femenino,Primaria,Echo Dot (4th Gen),118.52,3,22,277.34,423.59,143,3.7,2.21,Si,PayPal,Si
40,Masculino,Primaria,Galaxy S23,99.53,18,2,1755.71,359.57,261,4.5,8.97,Si,PayPal,No
56,Femenino,Primaria,Echo Dot (4th Gen),112.98,22,30,1739.89,1562.66,20,4.6,27.67,No,Tarjeta de crédito,Si
27,Masculino,Primaria,Fire TV Stick 4K,78.12,1,11,69.53,1087,51,2.8,19.28,No,PayPal,Si
25,Femenino,Universitaria,Galaxy S23,59.97,1,44,33.58,2444.79,51,5.5,20.78,Si,Transferencia,Si
63,Femenino,Secundaria,Galaxy S23,59.05,4,46,127.55,2252.36,17,2.7,6.56,No,Transferencia,No
59,Femenino,Secundaria,Apple AirPods Pro,142.99,5,8,657.75,2961.74,199,1.8,19.62,No,PayPal,No
47,Femenino,Secundaria,Fire TV Stick 4K,59.72,4,7,222.16,972.5,57,3.7,18.13,Si,Tarjeta de crédito,Si
33,Femenino,Universitaria,Galaxy S23,113.42,20,41,1338.36,127.64,89,1.8,14.4,Si,Tarjeta de crédito,No
47,Femenino,Primaria,Fire TV Stick 4K,59.74,7,20,334.54,434.13,85,4.6,7.49,Si,Tarjeta de crédito,Si
21,Femenino,Universitaria,Nintendo Switch,71.23,23,45,901.06,2462.79,7,0.9,11.31,No,PayPal,No
30,Femenino,Universitaria,Galaxy S23,106.84,22,40,1410.29,2280.66,144,2.7,15.9,Si,Transferencia,No
70,Masculino,Universitaria,Galaxy S23,57.02,5,15,242.34,1151.04,142,3.7,16.21,No,PayPal,Si
52,Femenino,Secundaria,Fire TV Stick 4K,107.5,18,30,1354.5,1756.32,127,2.7,12.83,Si,Transferencia,No
63,Femenino,Secundaria,Echo Dot (4th Gen),128.38,14,9,1635.56,229.87,14,0.9,12.15,Si,Tarjeta de crédito,No
30,Masculino,Primaria,Apple AirPods Pro,63.87,16,38,633.59,907.41,62,1.9,12.17,No,Transferencia,Si
67,Femenino,Secundaria,Apple AirPods Pro,116.93,12,41,827.86,74.27,66,1.9,8.62,No,Transferencia,Si
70,Masculino,Primaria,Galaxy S23,60.03,22,16,1109.35,823.07,226,3.7,8.88,Si,Transferencia,Si
22,Femenino,Secundaria,Fire TV Stick 4K,76.7,21,25,1208.03,1251.2,189,5.5,17.15,No,Tarjeta de crédito,Si
63,Femenino,Secundaria,Kindle Paperwhite,81.13,17,35,896.49,1818.09,16,0.9,11.93,No,Transferencia,No
48,Femenino,Universitaria,Echo Dot (4th Gen),54.95,20,6,1033.06,780.96,65,5.5,27.03,No,Transferencia,Si
33,Femenino,Primaria,Fire TV Stick 4K,137.37,2,41,162.1,2126.12,105,2.7,2.75,No,Transferencia,No
59,Femenino,Universitaria,Nintendo Switch,101.09,4,14,347.75,1619.64,316,2.8,6.16,Si,Tarjeta de crédito,Si
52,Femenino,Secundaria,Nintendo Switch,98.49,2,7,183.19,1465.03,92,4.5,25.6,No,PayPal,No
41,Masculino,Secundaria,Echo Dot (4th Gen),95.61,22,14,1808.94,2579.98,15,3.7,23.42,Si,Transferencia,Si
18,Femenino,Secundaria,Apple AirPods Pro,126.68,14,9,1613.9,1303.16,154,3.7,17.74,No,PayPal,Si
63,Masculino,Primaria,Nintendo Switch,42.26,11,19,376.54,816.3,22,4.6,12.19,Si,Tarjeta de crédito,Si
27,Femenino,Universitaria,Nintendo Switch,97.3,16,45,856.24,398.87,106,4.6,13.64,Si,Transferencia,Si
48,Femenino,Primaria,Nintendo Switch,127.2,4,26,376.51,3110.24,47,2.7,25.09,Si,Tarjeta de crédito,No
61,Femenino,Universitaria,Fire TV Stick 4K,47.71,16,11,679.39,1405.17,27,5.5,14.05,No,PayPal,Si
55,Masculino,Secundaria,Galaxy S23,107.4,11,15,1004.19,1352.78,222,1.9,9.73,No,Transferencia,Si
23,Masculino,Secundaria,Nintendo Switch,75.74,3,39,138.6,3341.15,94,1.8,3.02,Si,Transferencia,No
69,Femenino,Primaria,Galaxy S23,89.76,17,26,1129.18,4130.3,211,0.9,21.62,No,Tarjeta de crédito,No
31,Masculino,Secundaria,Echo Dot (4th Gen),81.35,13,22,824.89,1572.79,142,2.8,17.84,Si,PayPal,Si
43,Femenino,Universitaria,Galaxy S23,69.41,3,38,129.1,1855,49,4.6,21.31,Si,Transferencia,Si
30,Femenino,Primaria,Galaxy S23,100.92,12,22,944.61,1437.96,108,4.5,23.46,Si,Tarjeta de crédito,No
59,Masculino,Universitaria,Echo Dot (4th Gen),98.39,9,31,611,1920.81,37,3.6,1.51,Si,Transferencia,No
55,Masculino,Universitaria,Fire TV Stick 4K,75.02,6,13,391.6,832.87,10,1.8,6.12,No,PayPal,No
35,Masculino,Secundaria,Galaxy S23,126.28,18,41,1341.09,1349.18,136,1.9,10.61,No,PayPal,Si
48,Masculino,Universitaria,Nintendo Switch,62.14,11,43,389.62,667.58,18,1.9,24.31,Si,Transferencia,Si
29,Masculino,Secundaria,Apple AirPods Pro,109.3,17,44,1040.54,1779.73,163,0.9,11.25,Si,Tarjeta de crédito,No
